utt_id,accent,cefr,ref,baseline_hyp,adapted_hyp,changed,wer_baseline,wer_adapted
l2arctic_ERMS_arctic_a0076,Spanish,,The gray eyes faltered the flush deepened,"The great eyes faltered, the flesh dependent.","The gray light faltered, the flash dependent.",True,0.42857142857142855,0.42857142857142855
l2arctic_HJK_arctic_a0003,Korean,,For the twentieth time that evening the two men shook hands,for the 20th time that evening the two men shook hands.,for the 20th time that evening the two men shook hands.,False,0.09090909090909091,0.09090909090909091
l2arctic_HJK_arctic_a0005,Korean,,Will we ever forget it,Will we ever forget it?,Will we ever forget it?,False,0.0,0.0
l2arctic_HJK_arctic_a0007,Korean,,And you always want to see it in the superlative degree,And you always want to see it in the spirulative degree.,And you always want to see it in the superlative degree.,True,0.09090909090909091,0.0
l2arctic_HJK_arctic_a0008,Korean,,Gad your letter came just in time,Get your letter came just in time.,Get your letter came just in time.,False,0.14285714285714285,0.14285714285714285
l2arctic_HJK_arctic_a0010,Korean,,I'm playing a single hand in what looks like a losing game,I'm playing a single hand in what looks like a losing game.,I'm playing a single hand in what looks like a losing game.,False,0.0,0.0
l2arctic_HJK_arctic_a0020,Korean,,Clubs and balls and cities grew to be only memories,Clops and balls and cities grew to be only memories.,Clops and balls and cities grew to be only memories.,False,0.1,0.1
l2arctic_HJK_arctic_a0022,Korean,,Hardly were our plans made public before we were met by powerful opposition,Hardly were our plans made public before we were met by powerful opposition.,Hardly were our plans made public before we were met by a powerful opposition.,True,0.0,0.07692307692307693
l2arctic_HJK_arctic_a0023,Korean,,A combination of Canadian capital quickly organized and petitioned for the same privileges,A combination of Canadian capital quickly organized and petitioned for the same privileges.,A combination of Canadian capital quickly organized and petitioned for the same privileges.,False,0.0,0.0
l2arctic_HJK_arctic_a0024,Korean,,It was my reports from the north which chiefly induced people to buy,It was my report from the North which chiefly induced people to buy.,It was my report from the North which chiefly induced people to buy.,False,0.07692307692307693,0.07692307692307693
l2arctic_HJK_arctic_a0025,Korean,,I was about to do this when cooler judgment prevailed,I was about to do this when cooler judgment prevailed.,I was about to do this when cooler judgment prevailed.,False,0.0,0.0
l2arctic_HJK_arctic_a0026,Korean,,It occurred to me that there would have to be an accounting,It occurred to me that there would have to be an accounting.,It occurred to me that there would have to be an accounting.,False,0.0,0.0
l2arctic_HJK_arctic_a0027,Korean,,To my surprise he began to show actual enthusiasm in my favor,"To my surprise, he began to show actual enthusiasm in my favor.","To my surprise, he began to show actual enthusiasm in my favor.",False,0.0,0.0
l2arctic_HJK_arctic_a0028,Korean,,Robbery bribery fraud,"Robbery, bribery, fraud.","Robbery, bribery, fraud.",False,0.0,0.0
l2arctic_HJK_arctic_a0030,Korean,,I had faith in them,I had faith in them.,I had faith in them.,False,0.0,0.0
l2arctic_HJK_arctic_a0032,Korean,,Since then some mysterious force has been fighting us at every step,"Since then, some mysterious force has been fighting us at every step.","Since then, some mysterious force has been fighting us at every step.",False,0.0,0.0
l2arctic_HJK_arctic_a0036,Korean,,She turned in at the hotel,She turned in at the hotel.,She turned in at the hotel.,False,0.0,0.0
l2arctic_HJK_arctic_a0037,Korean,,I was the only one who remained sitting,I was the only one who remained sitting.,I was the only one who remained sitting.,False,0.0,0.0
l2arctic_HJK_arctic_a0038,Korean,,We'll have to watch our chances,We'll have to watch our chances.,We'll have to watch our chances.,False,0.0,0.0
l2arctic_HJK_arctic_a0041,Korean,,Meanwhile I'll go out to breathe a spell,"Meanwhile, I will go out to breathe a spell.","Meanwhile, I will go out to breathe a spell.",False,0.25,0.25
l2arctic_HJK_arctic_a0042,Korean,,How could he explain his possession of the sketch,How could he explain his possession of the sketch?,How could he explain his possession of the sketch?,False,0.0,0.0
l2arctic_HJK_arctic_a0045,Korean,,He moved away as quietly as he had come,He moved away as quietly as he had come.,He moved away as quietly as he had come.,False,0.0,0.0
l2arctic_HJK_arctic_a0046,Korean,,The girl faced him her eyes shining with sudden fear,"The girl faced him, her eyes shining with sudden fear.","The girl faced him, her eyes shining with sudden fear.",False,0.0,0.0
l2arctic_HJK_arctic_a0051,Korean,,The lace was of a delicate ivory color faintly tinted with yellow,"The lace was of a delicate ivory color, faintly tinted with yellow.","The lace was of a delicate ivory color, faintly tinted with yellow.",False,0.0,0.0
l2arctic_HJK_arctic_a0052,Korean,,It was a curious coincidence,It was a curious coincidence.,It was a curious coincidence.,False,0.0,0.0
l2arctic_HJK_arctic_a0058,Korean,,I came for information more out of curiosity than anything else,I came for information more out of curiosity than anything else.,I came for information more out of curiosity than anything else.,False,0.0,0.0
l2arctic_HJK_arctic_a0059,Korean,,His immaculate appearance was gone,His immaculate appearance was gone.,His immaculate appearance was gone.,False,0.0,0.0
l2arctic_HJK_arctic_a0060,Korean,,Anyway no one saw her like that,"Anyway, no one saw her like that.","Anyway, no one saw her like that.",False,0.0,0.0
l2arctic_HJK_arctic_a0062,Korean,,The men stared into each other's face,The men stared into each other's face.,The men stared into each other's face.,False,0.0,0.0
l2arctic_HJK_arctic_a0063,Korean,,Yes it was a man who asked a stranger,"Yes, it was a man who asked a stranger.","Yes, it was a man who asked a stranger.",False,0.0,0.0
l2arctic_HJK_arctic_a0064,Korean,,The fourth and fifth days passed without any developments,The fourth and fifth days passed without any developments.,The fourth and fifth days passed without any developments.,False,0.0,0.0
l2arctic_HJK_arctic_a0065,Korean,,They closed now until his fingers were like cords of steel,They closed now until his fingers were like cords of steel.,They closed now until his fingers were like cords of steel.,False,0.0,0.0
l2arctic_HJK_arctic_a0067,Korean,,Surely I will excuse you she cried,"Surely I will excuse you, she cried.","Surely I will excuse you,"" she cried.",True,0.0,0.0
l2arctic_HJK_arctic_a0071,Korean,,What was the object of your little sensation,What was the object of your little sensation?,What was the object of your little sensation?,False,0.0,0.0
l2arctic_HJK_arctic_a0076,Korean,,The gray eyes faltered the flush deepened,"The gray eyes faltered, the flush deepened.",The gray eyes faltered. The flush deepened.,True,0.0,0.0
l2arctic_HKK_arctic_a0003,Korean,,For the twentieth time that evening the two men shook hands,For the 20th time that evening the two men shook hands.,for the 20th time that evening the two men shook hands.,True,0.09090909090909091,0.09090909090909091
l2arctic_HKK_arctic_a0007,Korean,,And you always want to see it in the superlative degree,and you always want to see it in this positive degree.,and you always want to see it in this positive degree.,False,0.18181818181818182,0.18181818181818182
l2arctic_HKK_arctic_a0008,Korean,,Gad your letter came just in time,"God, your letter came just in time.","God, your letter came just in time.",False,0.14285714285714285,0.14285714285714285
l2arctic_HKK_arctic_a0010,Korean,,I'm playing a single hand in what looks like a losing game,I'm playing a single hand in what looks like a losing game.,I'm playing a single hand in what looks like a losing game.,False,0.0,0.0
l2arctic_HKK_arctic_a0018,Korean,,There was a change now,There was a change now.,There was a change now.,False,0.0,0.0
l2arctic_HKK_arctic_a0019,Korean,,I followed the line of the proposed railroad looking for chances,I follow the line of the proposed railroad looking for chances.,I follow the line of the proposed railroad looking for chances.,False,0.09090909090909091,0.09090909090909091
l2arctic_HKK_arctic_a0020,Korean,,Clubs and balls and cities grew to be only memories,Clubs and boards and cities grew to be only memories.,Clubs and boards and cities grew to be only memories.,False,0.1,0.1
l2arctic_HKK_arctic_a0022,Korean,,Hardly were our plans made public before we were met by powerful opposition,Hardly were our plans made public before we were met by power proposition.,Hardly were our plans made public before we were met by a powerful opposition.,True,0.15384615384615385,0.07692307692307693
l2arctic_HKK_arctic_a0023,Korean,,A combination of Canadian capital quickly organized and petitioned for the same privileges,A combination of Canadian character quickly organized and petitioned for the same privileges.,A combination of Canadian character quickly organized and petitioned for the same privileges.,False,0.07692307692307693,0.07692307692307693
l2arctic_HKK_arctic_a0025,Korean,,I was about to do this when cooler judgment prevailed,I was about to do this when color judgment prevailed.,I was about to do this when color judgment prevailed.,False,0.1,0.1
l2arctic_HKK_arctic_a0026,Korean,,It occurred to me that there would have to be an accounting,It occurred to me that there would have to be an accounting.,It occurred to me that there would have to be an accounting.,False,0.0,0.0
l2arctic_HKK_arctic_a0027,Korean,,To my surprise he began to show actual enthusiasm in my favor,"To my surprise, he began to show actual enthusiasm in my favor.","To my surprise, he began to show actual enthusiasm in my favor.",False,0.0,0.0
l2arctic_HKK_arctic_a0028,Korean,,Robbery bribery fraud,Ravery Brivery Prote,Ravery bribery probed,True,1.0,0.6666666666666666
l2arctic_HKK_arctic_a0030,Korean,,I had faith in them,I had faced in them.,I had faith in them.,True,0.2,0.0
l2arctic_HKK_arctic_a0031,Korean,,They were three hundred yards apart,They were 300 yards apart.,They were 300 yards apart.,False,0.3333333333333333,0.3333333333333333
l2arctic_HKK_arctic_a0032,Korean,,Since then some mysterious force has been fighting us at every step,"Since then, some mysterious force has been fighting us at every step.","Since then, some mysterious force has been fighting us at every step.",False,0.0,0.0
l2arctic_HKK_arctic_a0036,Korean,,She turned in at the hotel,He turned in at the hotel.,He turned in at the hotel.,False,0.16666666666666666,0.16666666666666666
l2arctic_HKK_arctic_a0037,Korean,,I was the only one who remained sitting,I was the only one who remained sitting.,I was the only one who remained sitting.,False,0.0,0.0
l2arctic_HKK_arctic_a0039,Korean,,The ship should be in within a week or ten days,The ship should be in within a week or 10 days.,The ship should be in within a week or 10 days.,False,0.09090909090909091,0.09090909090909091
l2arctic_HKK_arctic_a0040,Korean,,I suppose you wonder why she is coming up here,I suppose you wonder why she is coming up here.,I suppose you wonder why she is coming up here.,False,0.0,0.0
l2arctic_HKK_arctic_a0041,Korean,,Meanwhile I'll go out to breathe a spell,"Meanwhile, I will go out to breathe a spell.","Meanwhile, I will go out to breathe a spell.",False,0.25,0.25
l2arctic_HKK_arctic_a0042,Korean,,How could he explain his possession of the sketch,How could he explain his possession of the sketch?,How could he explain his possession of the sketch?,False,0.0,0.0
l2arctic_HKK_arctic_a0045,Korean,,He moved away as quietly as he had come,He moved away as quietly as he had come.,He moved away as quietly as he had come.,False,0.0,0.0
l2arctic_HKK_arctic_a0046,Korean,,The girl faced him her eyes shining with sudden fear,"The girl faced him, her eyes shining with sudden fear.","The girl faced him, her eyes shining with sudden fear.",False,0.0,0.0
l2arctic_HKK_arctic_a0048,Korean,,He looked at the handkerchief more closely,He looked at the handkerchief more closely.,He looked at the handkerchief more closely.,False,0.0,0.0
l2arctic_HKK_arctic_a0051,Korean,,The lace was of a delicate ivory color faintly tinted with yellow,"The lace was of a delicate ivory color, faintly tinted with yellow.","The lace was of a delicate ivory color, faintly tinted with yellow.",False,0.0,0.0
l2arctic_HKK_arctic_a0052,Korean,,It was a curious coincidence,It was a curious coincidence.,It was a curious coincidence.,False,0.0,0.0
l2arctic_HKK_arctic_a0054,Korean,,There was nothing on the rock,There was nothing on the rock.,There was nothing on the rock.,False,0.0,0.0
l2arctic_HKK_arctic_a0058,Korean,,I came for information more out of curiosity than anything else,I came for information more out of curiosity than anything else.,I came for information more out of curiosity than anything else.,False,0.0,0.0
l2arctic_HKK_arctic_a0059,Korean,,His immaculate appearance was gone,His immaculate appearance was gone.,His immaculate appearance was gone.,False,0.0,0.0
l2arctic_HKK_arctic_a0063,Korean,,Yes it was a man who asked a stranger,"Yes, it was men who asked a stranger.","Yes, it was men who asked a stranger.",False,0.2222222222222222,0.2222222222222222
l2arctic_HKK_arctic_a0064,Korean,,The fourth and fifth days passed without any developments,The first and fifth days passed without any development.,The first and fifth days passed without any development.,False,0.2222222222222222,0.2222222222222222
l2arctic_HKK_arctic_a0065,Korean,,They closed now until his fingers were like cords of steel,They closed now until his fingers were like cords of steel.,They closed now until his fingers were like cords of steel.,False,0.0,0.0
l2arctic_HKK_arctic_a0073,Korean,,The promoter's eyes were heavy with little puffy bags under them,The promoter sides were heavy with little puppy bags under them.,The promoter sides were heavy with little puppy bags under them.,False,0.2727272727272727,0.2727272727272727
l2arctic_HKK_arctic_a0075,Korean,,There has been a change she interrupted him,"There has been a change, she interrupted him.","There has been a change, she interrupted him.",False,0.0,0.0
l2arctic_HQTV_arctic_a0003,Vietnamese,,For the twentieth time that evening the two men shook hands,for the 20th time that evening the two men shook hands,for the 20th time that evening the two men shook hands,False,0.09090909090909091,0.09090909090909091
l2arctic_HQTV_arctic_a0007,Vietnamese,,And you always want to see it in the superlative degree,and you only want to see it in the superlative degree,and you only want to see it in the superlative degree,False,0.09090909090909091,0.09090909090909091
l2arctic_HQTV_arctic_a0008,Vietnamese,,Gad your letter came just in time,"Yes, your letter came just in time","Yes, your letter came just in time",False,0.14285714285714285,0.14285714285714285
l2arctic_HQTV_arctic_a0011,Vietnamese,,If I ever needed a fighter in my life I need one now,"If I ever needed a fighter in my life, I need one now.","If I ever needed a fighter in my life, I need one now.",False,0.0,0.0
l2arctic_HQTV_arctic_a0013,Vietnamese,,He was a head shorter than his companion of almost delicate physique,he was ahead shorter than his companion of almost delicate physics.,he was a head shorter than his companion of almost delicate physics.,True,0.25,0.08333333333333333
l2arctic_HQTV_arctic_a0018,Vietnamese,,There was a change now,This was a change now.,This was a change now.,False,0.2,0.2
l2arctic_HQTV_arctic_a0022,Vietnamese,,Hardly were our plans made public before we were met by powerful opposition,Hardly were our plans made public before we were met by powerful opposition.,Hardly were our plans made public before we were met by powerful opposition.,False,0.0,0.0
l2arctic_HQTV_arctic_a0023,Vietnamese,,A combination of Canadian capital quickly organized and petitioned for the same privileges,"a combination of Canadians, capital weekly, organized and petitioned for the same privilege.","A combination of Canadians, Capital Weekly organized and petitioned for the same privilege.",True,0.23076923076923078,0.23076923076923078
l2arctic_HQTV_arctic_a0025,Vietnamese,,I was about to do this when cooler judgment prevailed,I was about to do this when cool adjustment revived,I was about to do this when cool adjustment revived,False,0.3,0.3
l2arctic_HQTV_arctic_a0030,Vietnamese,,I had faith in them,I have faith in them.,I have faith in them.,False,0.2,0.2
l2arctic_HQTV_arctic_a0031,Vietnamese,,They were three hundred yards apart,They were 300 yards apart.,They were 300 yards apart.,False,0.3333333333333333,0.3333333333333333
l2arctic_HQTV_arctic_a0036,Vietnamese,,She turned in at the hotel,She turned into the hotel.,She turned into the hotel.,False,0.3333333333333333,0.3333333333333333
l2arctic_HQTV_arctic_a0037,Vietnamese,,I was the only one who remained sitting,I was the only one who remained sitting.,I was the only one who remained sitting.,False,0.0,0.0
l2arctic_HQTV_arctic_a0038,Vietnamese,,We'll have to watch our chances,We'll have to watch our chances.,We'll have to watch our chances.,False,0.0,0.0
l2arctic_HQTV_arctic_a0039,Vietnamese,,The ship should be in within a week or ten days,the ship should be in within a week or 10 days.,the ship should be in within a week or 10 days.,False,0.09090909090909091,0.09090909090909091
l2arctic_HQTV_arctic_a0040,Vietnamese,,I suppose you wonder why she is coming up here,I suppose you wonder why she is coming up here.,I suppose you wonder why she is coming up here,True,0.0,0.0
l2arctic_HQTV_arctic_a0041,Vietnamese,,Meanwhile I'll go out to breathe a spell,"Meanwhile, I'm going out to breathe the spell",Meanwhile I'm going out to breathe the spell,True,0.375,0.375
l2arctic_HQTV_arctic_a0042,Vietnamese,,How could he explain his possession of the sketch,How could he explain his possession of the sketch?,How could he explain his possession of the sketch?,False,0.0,0.0
l2arctic_HQTV_arctic_a0045,Vietnamese,,He moved away as quietly as he had come,He moved away as quietly as he has come.,He moved away as quietly as he has come.,False,0.1111111111111111,0.1111111111111111
l2arctic_HQTV_arctic_a0046,Vietnamese,,The girl faced him her eyes shining with sudden fear,"The girl faced him, her eyes shining with a sudden fear.","The girl faced him, her eyes shining with a sudden fear.",False,0.1,0.1
l2arctic_HQTV_arctic_a0051,Vietnamese,,The lace was of a delicate ivory color faintly tinted with yellow,"The legs will offer a delicate ivory color, fairly tiny with yellow","The legs were of a delicate ivory color, fairly tiny with yellow",True,0.4166666666666667,0.3333333333333333
l2arctic_HQTV_arctic_a0053,Vietnamese,,Suddenly his fingers closed tightly over the handkerchief,Suddenly his finger closed tightly over the hand cover shape.,Suddenly his finger closed tightly over the hand cover shape.,False,0.5,0.5
l2arctic_HQTV_arctic_a0058,Vietnamese,,I came for information more out of curiosity than anything else,I can find information more out of curiosity than anything else.,I came for information more out of curiosity than anything else.,True,0.18181818181818182,0.0
l2arctic_HQTV_arctic_a0059,Vietnamese,,His immaculate appearance was gone,his immaculate appearance was gone,his immaculate appearance was gone,False,0.0,0.0
l2arctic_HQTV_arctic_a0060,Vietnamese,,Anyway no one saw her like that,"Anyway, no one saw her like that.","Anyway, no one saw her like that.",False,0.0,0.0
l2arctic_HQTV_arctic_a0063,Vietnamese,,Yes it was a man who asked a stranger,"Yes, it was a man who acts a stranger.","Yes, it was a man who acts like a stranger",True,0.1111111111111111,0.2222222222222222
l2arctic_HQTV_arctic_a0075,Vietnamese,,There has been a change she interrupted him,There has been a chance he interrupted him.,There has been a chance he interrupted him.,False,0.25,0.25
l2arctic_LXC_arctic_a0005,Mandarin,,Will we ever forget it,Will we ever forget it?,Will we ever forget it?,False,0.0,0.0
l2arctic_LXC_arctic_a0006,Mandarin,,God bless 'em I hope I'll go on seeing them forever,"God bless, I hope I will go and see them forever.","God bless, I hope I will go and see them forever.",False,0.45454545454545453,0.45454545454545453
l2arctic_LXC_arctic_a0007,Mandarin,,And you always want to see it in the superlative degree,and you always want to see it in a super lighted degree.,and you always want to see it in a super lighted degree.,False,0.2727272727272727,0.2727272727272727
l2arctic_LXC_arctic_a0008,Mandarin,,Gad your letter came just in time,"God, your letter came just in time.","God, your letter came just in time.",False,0.14285714285714285,0.14285714285714285
l2arctic_LXC_arctic_a0011,Mandarin,,If I ever needed a fighter in my life I need one now,"If I ever needed a fighter in my life, I need one now.","If I ever needed a fighter in my life, I need one now.",False,0.0,0.0
l2arctic_LXC_arctic_a0013,Mandarin,,He was a head shorter than his companion of almost delicate physique,He was a headshotter than his companion of almost delicate physics.,he was a head shorter than his companion of almost delicate physics.,True,0.25,0.08333333333333333
l2arctic_LXC_arctic_a0019,Mandarin,,I followed the line of the proposed railroad looking for chances,"I followed the line of the proposed railroad, looking for chances.","I followed the line of the proposed railroad, looking for chances.",False,0.0,0.0
l2arctic_LXC_arctic_a0020,Mandarin,,Clubs and balls and cities grew to be only memories,Collapse in the boss and the city's grow to be only memories.,Collapse in the boss and the city grow to be only memories.,True,0.7,0.7
l2arctic_LXC_arctic_a0021,Mandarin,,It fairly clubbed me into recognizing it,It fairly clapped me into recognizing it.,It really clapped me into recognizing it.,True,0.14285714285714285,0.2857142857142857
l2arctic_LXC_arctic_a0023,Mandarin,,A combination of Canadian capital quickly organized and petitioned for the same privileges,A combination of Canadian capital quickly organized and petitioned for the same privileges.,A combination of Canadian capital quickly organized and petitioned for the same privileges.,False,0.0,0.0
l2arctic_LXC_arctic_a0024,Mandarin,,It was my reports from the north which chiefly induced people to buy,It was my reports from the North which chiefly induced people to buy.,It was my reports from the North which chiefly induced people to buy.,False,0.0,0.0
l2arctic_LXC_arctic_a0025,Mandarin,,I was about to do this when cooler judgment prevailed,I was about to do this when cooler judgment prevailed.,I was about to do this when cooler judgment prevailed.,False,0.0,0.0
l2arctic_LXC_arctic_a0026,Mandarin,,It occurred to me that there would have to be an accounting,It occurred to me that there would have to be an accounting.,It occurred to me that there would have to be an accounting.,False,0.0,0.0
l2arctic_LXC_arctic_a0027,Mandarin,,To my surprise he began to show actual enthusiasm in my favor,"To my surprise, he began to show actual enthusiasm in my favor.","To my surprise, he began to show actual enthusiasm in my favor.",False,0.0,0.0
l2arctic_LXC_arctic_a0028,Mandarin,,Robbery bribery fraud,"robbery, bribery fraud.",robbery bribery fraud.,True,0.0,0.0
l2arctic_LXC_arctic_a0029,Mandarin,,Their forces were already moving into the north country,Their forces were already moving into the North Country.,Their forces were already moving into the North Country.,False,0.0,0.0
l2arctic_LXC_arctic_a0030,Mandarin,,I had faith in them,I had faith in them.,I had faith in them.,False,0.0,0.0
l2arctic_LXC_arctic_a0032,Mandarin,,Since then some mysterious force has been fighting us at every step,Since then some mysterious force has been finding us at every step.,Since then some mysterious force has been finding us at every step.,False,0.08333333333333333,0.08333333333333333
l2arctic_LXC_arctic_a0036,Mandarin,,She turned in at the hotel,She turned in at the hotel.,She turned in at the hotel.,False,0.0,0.0
l2arctic_LXC_arctic_a0037,Mandarin,,I was the only one who remained sitting,I was the only one who remained sitting.,I was the only one who remained seated.,True,0.0,0.125
l2arctic_LXC_arctic_a0039,Mandarin,,The ship should be in within a week or ten days,The ship should be in within a week or 10 days.,The ship should be in within a week or ten days.,True,0.09090909090909091,0.0
l2arctic_LXC_arctic_a0040,Mandarin,,I suppose you wonder why she is coming up here,I suppose you wonder why she's coming up here.,I suppose you wonder why she's coming up here.,False,0.2,0.2
l2arctic_LXC_arctic_a0042,Mandarin,,How could he explain his possession of the sketch,how could he explain his possession of the sketch?,how could he explain his possession of the sketch?,False,0.0,0.0
l2arctic_LXC_arctic_a0046,Mandarin,,The girl faced him her eyes shining with sudden fear,"The girl faced him, her eyes shining with sudden feel.","The girl faced him, her eyes shining with sudden feel.",False,0.1,0.1
l2arctic_LXC_arctic_a0047,Mandarin,,Close beside him gleamed the white fangs of the wolf dog,Close beside him gleamed the white fence of the wolf dog.,Close beside him gleamed the white fence of the wolf dog.,False,0.09090909090909091,0.09090909090909091
l2arctic_LXC_arctic_a0051,Mandarin,,The lace was of a delicate ivory color faintly tinted with yellow,"The list was of a delicate ivory color, faintly tinted with yellow.","The lace was of a delicate ivory color, faintly tinted with yellow.",True,0.08333333333333333,0.0
l2arctic_LXC_arctic_a0053,Mandarin,,Suddenly his fingers closed tightly over the handkerchief,Suddenly his fingers closed tightly over the handkerchief.,Suddenly his fingers closed tightly over the handkerchief.,False,0.0,0.0
l2arctic_LXC_arctic_a0058,Mandarin,,I came for information more out of curiosity than anything else,I came for information more out of curiosity than anything else.,I came for information more out of curiosity than anything else.,False,0.0,0.0
l2arctic_LXC_arctic_a0059,Mandarin,,His immaculate appearance was gone,His immaculate appearance was gone.,His immaculate appearance was gone.,False,0.0,0.0
l2arctic_LXC_arctic_a0060,Mandarin,,Anyway no one saw her like that,"Anyway, no one saw her like that.","Anyway, no one saw her like that.",False,0.0,0.0
l2arctic_LXC_arctic_a0062,Mandarin,,The men stared into each other's face,the men steered into each other's face.,the men steered into each other's face.,False,0.14285714285714285,0.14285714285714285
l2arctic_LXC_arctic_a0065,Mandarin,,They closed now until his fingers were like cords of steel,They curled now until his fingers were like cords of steel.,They curled now until his fingers were like cords of steel.,False,0.09090909090909091,0.09090909090909091
l2arctic_LXC_arctic_a0067,Mandarin,,Surely I will excuse you she cried,"Surely I will excuse you,"" she cried.","Surely I will excuse you,"" she cried.",False,0.0,0.0
l2arctic_LXC_arctic_a0076,Mandarin,,The gray eyes faltered the flush deepened,"The gray eyes folded, the flash deepened.","The gray eyes folded, the flash deepened.",False,0.2857142857142857,0.2857142857142857
l2arctic_MBMPS_arctic_a0003,Spanish,,For the twentieth time that evening the two men shook hands,For the 20th time that evening the two men shook hands.,For the 20th time that evening the two men shook hands.,False,0.09090909090909091,0.09090909090909091
l2arctic_MBMPS_arctic_a0005,Spanish,,Will we ever forget it,Will we ever forget it?,Will we ever forget it?,False,0.0,0.0
l2arctic_MBMPS_arctic_a0006,Spanish,,God bless 'em I hope I'll go on seeing them forever,God bless them. I hope I'll go on seeing them forever.,God bless them. I hope I'll go on seeing them forever.,False,0.09090909090909091,0.09090909090909091
l2arctic_MBMPS_arctic_a0008,Spanish,,Gad your letter came just in time,"God, your letter came just in time.","God, your letter came just in time.",False,0.14285714285714285,0.14285714285714285
l2arctic_MBMPS_arctic_a0010,Spanish,,I'm playing a single hand in what looks like a losing game,I'm playing a single hand in what looks like a losing game.,I'm playing a single hand in what looks like a losing game.,False,0.0,0.0
l2arctic_MBMPS_arctic_a0013,Spanish,,He was a head shorter than his companion of almost delicate physique,he was a head shorter than his companion of almost delicate physique.,"he was a head shorter than his companion, of almost delicate physique.",True,0.0,0.0
l2arctic_MBMPS_arctic_a0018,Spanish,,There was a change now,There was a change now.,There was a change now.,False,0.0,0.0
l2arctic_MBMPS_arctic_a0022,Spanish,,Hardly were our plans made public before we were met by powerful opposition,Hardly were our plans made public before we were met by powerful opposition.,Hardly were our plans made public before we were met by powerful opposition.,False,0.0,0.0
l2arctic_MBMPS_arctic_a0023,Spanish,,A combination of Canadian capital quickly organized and petitioned for the same privileges,a combination of Canadian capital quickly organized and petitioned for the same privileges.,a combination of Canadian capital quickly organized and petitioned for the same privileges.,False,0.0,0.0
l2arctic_MBMPS_arctic_a0026,Spanish,,It occurred to me that there would have to be an accounting,it occurred to me that there would have to be an accounting.,it occurred to me that there would have to be an accounting.,False,0.0,0.0
l2arctic_MBMPS_arctic_a0027,Spanish,,To my surprise he began to show actual enthusiasm in my favor,"To my surprise, he began to show actual enthusiasm in my favor.","To my surprise, he began to show actual enthusiasm in my favor.",False,0.0,0.0
l2arctic_MBMPS_arctic_a0028,Spanish,,Robbery bribery fraud,"robbery, bribery, fraud.","robbery, bribery, fraud.",False,0.0,0.0
l2arctic_MBMPS_arctic_a0029,Spanish,,Their forces were already moving into the north country,their forces were already moving into the north country.,their forces were already moving into the north country.,False,0.0,0.0
l2arctic_MBMPS_arctic_a0032,Spanish,,Since then some mysterious force has been fighting us at every step,"Since then, one mysterious force has been fighting us at every step.","Since then, one mysterious force has been fighting us at every step.",False,0.08333333333333333,0.08333333333333333
l2arctic_MBMPS_arctic_a0037,Spanish,,I was the only one who remained sitting,I was the only one who remained seeding.,I was the only one who remained sitting.,True,0.125,0.0
l2arctic_MBMPS_arctic_a0039,Spanish,,The ship should be in within a week or ten days,the sheep should be in within a week or 10 days.,The sheep should be in within a week or 10 days.,True,0.18181818181818182,0.18181818181818182
l2arctic_MBMPS_arctic_a0042,Spanish,,How could he explain his possession of the sketch,How could he explain his possession of the sketch?,How could he explain his possession of the sketch?,False,0.0,0.0
l2arctic_MBMPS_arctic_a0045,Spanish,,He moved away as quietly as he had come,he moved away as quickly as he had come.,he moved away as quickly as he had come.,False,0.1111111111111111,0.1111111111111111
l2arctic_MBMPS_arctic_a0046,Spanish,,The girl faced him her eyes shining with sudden fear,"The girl faced him, her eyes shining with subtle fear.","The girl faced him, her eyes shining with subtle fear.",False,0.1,0.1
l2arctic_MBMPS_arctic_a0048,Spanish,,He looked at the handkerchief more closely,he looked at the handkerchief more closely.,he looked at the handkerchief more closely.,False,0.0,0.0
l2arctic_MBMPS_arctic_a0051,Spanish,,The lace was of a delicate ivory color faintly tinted with yellow,"The lace was of a delicate ivory color, faintly tined with yellow.","The lace was of a delicate ivory color, faintly tined with yellow.",False,0.08333333333333333,0.08333333333333333
l2arctic_MBMPS_arctic_a0052,Spanish,,It was a curious coincidence,It was a curious coincidence.,It was a curious coincidence.,False,0.0,0.0
l2arctic_MBMPS_arctic_a0054,Spanish,,There was nothing on the rock,There was nothing on the rock.,There was nothing on the rock.,False,0.0,0.0
l2arctic_MBMPS_arctic_a0059,Spanish,,His immaculate appearance was gone,His immaculate appearance was gone.,His immaculate appearance was gone.,False,0.0,0.0
l2arctic_MBMPS_arctic_a0060,Spanish,,Anyway no one saw her like that,"Anyway, no one saw her like that.","Anyway, no one saw her like that.",False,0.0,0.0
l2arctic_MBMPS_arctic_a0062,Spanish,,The men stared into each other's face,The men stared into each other's face.,The men stared into each other's face.,False,0.0,0.0
l2arctic_MBMPS_arctic_a0063,Spanish,,Yes it was a man who asked a stranger,"Yes, it was a man who was a stranger.","Yes, it was a man who was a stranger.",False,0.1111111111111111,0.1111111111111111
l2arctic_MBMPS_arctic_a0071,Spanish,,What was the object of your little sensation,What was the object of your little sensation?,What was the object of your little sensation?,False,0.0,0.0
l2arctic_MBMPS_arctic_a0073,Spanish,,The promoter's eyes were heavy with little puffy bags under them,The promoter's eyes were heavy with little puffy bags under them.,The promoter's eyes were heavy with little puffy bags under them.,False,0.0,0.0
